No,Cruise,Sample,Station,Depth.Category,depth,Size.Fraction,Min.Size.Fraction,lat,lon,Depth.m,Temp,O2,time,PANGAEA.sample.identifier,PO4.umol.l,NO2NO3.umol.l,SI.umol.l,Biome,OceanRegion1,OceanRegion2,PO4.WOA,NO3.WOA,NP.ratio.WOA,Pstar.WOA,Nstar.WOA,PO4.100m.WOA,NO3.100m.WOA,PO4.200m.WOA,NO3.200m.WOA,PO4.500m.WOA,NO3.500m.WOA,tot.counts,recA.sums,phnA.sums,phnC.sums,phnD.sums,phnE.sums,phnG.sums,phnH.sums,phnI.sums,phnJ.sums,phnK.sums,phnL.sums,phnM.sums,phnP.sums,phnW.sums,phnX.sums,phoA.sums,phoD.sums,phoX.sums,pstA.sums,pstB.sums,pstC.sums,ptxD.sums,phnZ.sums
206,TARA,TARA_125_SRF_0.1-0.22,125,SRF,5,0.1-0.22,0.1,-8.9111,-142.5571,5.5,26.8,187.3,8/8/11 17:33,TARA_Y100000592,0.56,3.15,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4366,2.6145,5.988318827,0.27319375,-1.6511,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,34067200,19266.2403,308.0401083,382.1275085,539.2953358,537.8593931,18.48572119,43.6729695,39.17893092,38.78052048,36.43916292,44.29913734,9.897328428,760.9821725,344.0195759,39.32431072,183.4721048,274.4315709,378.670712,285.3831316,312.4894243,88.74940342,971.6029159,330.6275391
207,TARA,TARA_125_SRF_0.22-0.45,125,SRF,5,0.22-0.45,0.22,-8.9111,-142.5571,5.5,26.8,187.3,8/8/11 17:33,TARA_B100001121,0.56,3.15,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4366,2.6145,5.988318827,0.27319375,-1.6511,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,28311600,24293.32545,7302.005737,1821.70625,2357.808145,2934.758073,14.11330363,19.8768551,17.38300863,14.40389608,13.29942155,14.46107164,73.12007106,10000.39357,2395.686802,265.2651943,862.4069157,630.0524295,1763.65011,1640.538114,1877.569796,1602.50396,18158.5297,10976.35848
208,TARA,TARA_125_SRF_0.22-3,125,SRF,5,0.22-3,0.22,-8.9111,-142.5571,5.5,26.8,187.3,8/8/11 17:33,TARA_Y100000590,0.56,3.15,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4366,2.6145,5.988318827,0.27319375,-1.6511,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,26402100,18481.72215,4594.488518,3614.251752,4512.084369,5589.625421,29.66218622,27.38130096,56.04739657,39.26305217,35.26208521,50.20454454,10.77861521,8622.622039,950.5726762,76.75130226,1289.079915,1600.673001,850.624727,1429.951508,1977.750982,2060.191568,17029.07138,8257.402492
209,TARA,TARA_125_SRF_0.45-0.8,125,SRF,5,0.45-0.8,0.45,-8.9111,-142.5571,5.5,26.8,187.3,8/8/11 17:33,TARA_Y100000588,0.56,3.15,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4366,2.6145,5.988318827,0.27319375,-1.6511,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,22011200,10345.67281,4809.436474,2030.443878,3295.333766,3549.958173,79.566125,82.22988023,99.76196923,110.3926263,91.69631825,90.71529886,46.65402901,7322.256434,1764.444502,465.0793474,2355.5177,3646.441928,3305.900985,3138.029633,3538.776,2121.068042,9584.360097,3374.670892
210,TARA,TARA_128_DCM_0.22-3,128,DCM,40,0.22-3,0.22,0.0222,-153.6858,41.7,26.1,177,9/5/11 18:40,TARA_B100000614,0.54,5.08,2.74,Trades,South Pacific Ocean,Pacific Equatorial Divergence Province,0.5354,4.0144,7.497945461,0.2845,-1.832,56.1194,441.0359,163.5155,1776.3615,837.7836,11181.2824,22507700,13588.25471,3245.10148,2525.377367,2994.217891,3634.070343,16.58953473,17.33256215,29.91376372,27.84826299,16.92548518,20.83833209,11.25522979,6581.372498,752.1117978,39.63266056,1412.783648,1757.769736,732.0358958,1391.094155,2063.887907,2114.172152,10081.59481,5202.281643
211,TARA,TARA_128_SRF_0.22-3,128,SRF,5,0.22-3,0.22,0.0003,-153.6759,5.4,26.1,179.9,9/4/11 18:00,TARA_B100000609,0.55,5.26,2.67,Trades,South Pacific Ocean,Pacific Equatorial Divergence Province,0.4959,3.7524,7.566848155,0.261375,-1.462,56.1194,441.0359,163.5155,1776.3615,837.7836,11181.2824,30624400,13421.03205,3394.55104,2655.721741,2971.719248,3772.249791,12.57969495,15.64827462,21.98556965,23.38740325,17.21443596,19.69503121,6.684823313,6724.083674,752.0360419,26.70708664,1079.771908,1616.904288,604.9349478,1185.835029,2013.656918,2171.889107,9786.74187,5230.395807
212,TARA,TARA_132_DCM_0.22-3,132,DCM,115,0.22-3,0.22,31.5168,-159.046,113.8,15.3,225.5,10/5/11 0:59,TARA_B100001250,0.01,0.01,4.45,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,0.3374,3.0348,8.994665086,0.147725,0.3564,16.5822,25.5156,58.3212,451.3192,393.007,4910.2708,21929200,23432.84323,4671.759938,3176.392585,3885.260131,4325.964388,9.231918076,5.47199316,12.9252805,11.34691106,10.97920034,9.490277566,20.05872766,7537.333848,1357.277285,108.3065901,1146.345528,1462.045497,1440.181917,1917.859976,2303.28402,1894.630083,7002.499437,6171.839623
213,TARA,TARA_132_MES_0.22-3,132,MES,550,0.22-3,0.22,31.528,-159.0224,545.5,6.7,138.7,10/5/11 20:45,TARA_B100001245,0.13,0.05,22.34,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,1.7208,24.2574,14.09658298,0.2047125,-0.5554,16.5822,25.5156,58.3212,451.3192,393.007,4910.2708,24229500,9375.115264,4524.185536,1947.84181,4440.500645,4032.238968,7.483683346,7.753130785,13.0253852,15.41109344,10.07538424,10.77598472,63.12852208,4989.100804,2067.896628,1019.35001,934.6235718,1639.257964,1985.609179,891.0392152,1142.206508,653.8680469,7610.036636,5953.084005
214,TARA,TARA_132_SRF_0.22-3,132,SRF,5,0.22-3,0.22,31.5213,-158.9958,5.5,25.2,197.7,10/4/11 17:46,TARA_B100001248,1.22,17.49,2.43,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,0.1286,0.133,1.034214619,0.1202875,0.7954,16.2664,22.999,58.1622,452.3567,394.5159,4952.9241,27792700,15625.48854,2029.164624,3873.957505,4632.776745,2289.022739,62.69396254,45.65308149,78.27251205,62.9306569,72.37404321,64.35054487,0.468477869,6260.490611,789.39778,52.74179657,1013.166935,2024.601498,981.4076579,10425.42375,10165.13925,10850.88582,11169.15912,5360.977101
215,TARA,TARA_133_DCM_0.22-3,133,DCM,45,0.22-3,0.22,35.4002,-127.7499,47.2,13.2,227.7,10/19/11 0:09,TARA_B100001094,0.29,0.02,2.84,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,0.4484,0.438,0.976806423,0.421025,-4.0164,50.3832,125.5103,178.6918,1607.7802,910.1891,11444.5291,27269100,22515.93563,2607.959016,1826.50672,2327.308707,2485.393922,24.28917601,16.39493558,30.9183502,34.42642334,35.76036529,36.8890092,48.70058124,6114.406384,617.9051836,416.5919747,1378.250201,2203.282526,687.777865,1235.719018,1355.973529,1096.927505,8908.112066,4026.617716
216,TARA,TARA_133_MES_0.22-3,133,MES,650,0.22-3,0.22,35.2698,-127.7268,644.6,4.9,8.6,10/19/11 19:27,TARA_B100001105,0.46,1.3,113.32,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,3.1644,41.9683,13.26264063,0.54138125,-5.9421,50.3832,125.5103,178.6918,1607.7802,910.1891,11444.5291,41500500,12506.51853,5632.701347,2372.629656,6904.718556,5669.90145,18.64521461,18.47246676,27.81058528,27.92142474,31.17018745,26.60180371,82.20601017,5625.065487,2983.871421,1420.102751,903.8302899,1963.868917,2218.006146,714.6256755,956.8729467,669.1355772,8359.410192,6621.81393
217,TARA,TARA_133_SRF_0.22-3,133,SRF,5,0.22-3,0.22,35.3671,-127.7422,5.5,19.2,224.4,10/18/11 15:35,TARA_B100001093,3.29,44.24,1.91,Westerlies,North Pacific Ocean,North Pacific Subtropical and Polar Front Provinces,0.4076,0.0908,0.222767419,0.401925,-3.7108,50.3832,125.5103,178.6918,1607.7802,910.1891,11444.5291,29725900,28983.3755,3496.715433,3452.815616,3843.631769,4103.121904,47.28791712,41.27629921,72.49321684,68.45834112,53.49515427,95.65686956,87.95741579,11657.64432,904.8424548,145.9824957,2169.772605,5586.432646,791.6127513,3029.762671,3562.817154,2587.147688,18064.4083,7269.870058
218,TARA,TARA_137_DCM_0.22-3,137,DCM,40,0.22-3,0.22,14.2075,-116.6468,44.2,18.6,95.4,12/2/11 20:42,TARA_B100001964,0.46,2.44,4.66,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,0.4238,2.351,5.547428032,0.2768625,-1.7098,61.4965,417.2619,288.3114,2611.9215,1144.783,11824.7377,28283800,13682.98656,6145.575054,3097.324792,3797.493639,4661.311166,3.203941408,2.723855439,3.78765237,6.952013173,3.620217723,4.725805041,97.87123112,9773.429709,2829.35201,1680.446345,783.4510099,976.4359492,1222.570343,653.216319,1528.277387,766.7594083,8632.341821,3043.766916
219,TARA,TARA_137_MES_0.22-3,137,MES,375,0.22-3,0.22,14.2025,-116.6433,371,8.9,0.6,12/3/11 14:31,TARA_B100001971,0.88,6.05,46.62,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,2.9659,32.3264,10.89935601,0.9455,-12.408,61.4965,417.2619,288.3114,2611.9215,1144.783,11824.7377,30054000,12494.15574,6817.264111,2197.418263,3712.03772,3826.275312,10.68223578,7.861590953,12.51641651,19.85359917,9.142149329,7.106832166,233.156473,8085.282502,2592.822431,1451.281396,1236.952493,1520.909423,1295.136626,876.6677132,1589.492864,601.301876,7656.785479,3199.541428
220,TARA,TARA_137_SRF_0.22-3,137,SRF,5,0.22-3,0.22,14.2035,-116.6261,5.4,26.4,195.1,12/2/11 14:12,TARA_B100001287,2.95,34.55,2.54,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,0.2525,1.0525,4.168316832,0.18671875,-0.2675,61.4965,417.2619,288.3114,2611.9215,1144.783,11824.7377,24266300,22082.45864,3952.713401,3526.180881,4012.175806,4822.096413,23.69253813,15.93453785,22.74615795,9.264222282,20.29234359,22.32633231,1.198956619,7877.845683,981.4366233,90.91329445,1282.324825,2709.123457,617.0906693,1636.099503,2508.252312,2820.722505,13874.03218,7622.561912
221,TARA,TARA_138_DCM_0.22-3,138,DCM,60,0.22-3,0.22,6.3378,-102.9538,58.1,19,77,12/11/11 13:27,TARA_B100001996,0.16,0,8.07,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,1.1013,14.066,12.77217833,0.222175,-0.8348,115.3596,1358.6325,344.2816,4351.6653,1144.43,14675.0263,23710900,18831.31419,3672.877487,2262.743562,3193.136385,3740.075309,10.17094771,3.896371839,9.557486599,9.470091488,6.228621817,7.700098981,3.722042822,5767.858721,979.8304545,185.4784922,1013.112678,982.3587856,1007.348256,864.1529594,1153.870689,841.5448578,7228.032312,7022.8816
222,TARA,TARA_138_MES_0.22-3,138,MES,450,0.22-3,0.22,6.3559,-103.0598,444.9,8.2,0.8,12/11/11 20:37,TARA_B100002003,1.11,12.9,52.92,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,2.8331,35.0913,12.38618474,0.63989375,-7.5183,114.0782,1351.3464,343.5829,4355.9268,1145.2143,14724.4051,25412100,10320.90997,5701.732618,1930.693436,3214.028779,3269.563174,15.45725204,11.80841263,31.01905661,33.25713257,12.51393249,16.05862712,249.6282063,7069.212078,2424.26124,1262.737337,878.6837584,1526.386429,1377.726659,905.7232145,1641.14594,747.3448739,6094.544357,3082.657113
223,TARA,TARA_138_SRF_0.22-3,138,SRF,5,0.22-3,0.22,6.3332,-102.9432,5.4,26.6,196.9,12/10/11 14:08,TARA_B100001989,3.16,36.22,1.19,Trades,North Pacific Ocean,North Pacific Equatorial Countercurrent Province,0.2814,1.5272,5.427149964,0.18595,-0.2552,115.3596,1358.6325,344.2816,4351.6653,1144.43,14675.0263,31767000,19751.7097,2706.233143,3726.489007,4313.658548,2680.401869,21.12806099,17.61058421,33.43231997,14.58965048,22.26310568,26.36816218,4.361401946,6080.012961,591.4656582,46.99120247,829.1595202,1559.423137,503.5978769,3368.752469,3658.030813,3725.887522,11115.89772,5360.835665
224,TARA,TARA_140_SRF_0.22-3,140,SRF,5,0.22-3,0.22,7.4122,-79.3017,5.4,26.6,205.3,12/21/11 16:20,TARA_B100002019,0.08,0,0.54,Coastal ,North Pacific Ocean,Central American Coastal Province,0.2563,4.3006,16.77955521,-0.0124875,2.9198,122.8047,1416.1489,326.8301,3991.2166,1140.1986,13625.5516,26617500,26395.58212,4127.700143,3902.269552,4354.57145,4040.448596,26.10884438,20.47296674,29.11977753,24.94323749,19.97160058,31.34861592,6.082224675,7163.50754,673.3958562,68.24124289,1460.429679,3310.351292,1483.662451,4855.843216,5316.271812,5291.451954,9850.458545,6624.696252
225,TARA,TARA_141_SRF_0.22-3,141,SRF,5,0.22-3,0.22,9.8481,-80.0454,5.4,27.1,195.5,12/30/11 13:35,TARA_B100001939,0.01,0,2.93,Coastal ,North Atlantic Ocean,Guianas Coastal Province,0.0467,0.0879,1.882226981,0.04120625,2.0607,10.9201,101.7477,60.2969,901.0991,441.9012,7804.4681,24407300,13635.69738,2670.093383,5296.952833,5067.348261,6339.011465,1590.700832,1625.564826,1095.489582,1869.580225,1958.291124,1716.577975,0.179562712,8663.638413,626.0594617,545.0950771,1240.353074,2914.490336,4459.910849,7038.873107,9432.443871,7414.762059,11106.50235,7397.920156
226,TARA,TARA_142_DCM_0.22-3,142,DCM,125,0.22-3,0.22,25.6168,-88.4532,123.7,24.9,193,1/9/12 20:17,TARA_B100002052,0,0.05,1.17,Coastal ,North Atlantic Ocean,Caribbean Province,0.3917,5.8377,14.90349757,0.02684375,2.2905,16.712,154.6328,68.3211,968.3186,461.0933,7415.9685,20585200,14558.91337,3327.532603,5069.457851,5512.85008,6246.880514,440.574412,500.9786359,589.7109265,591.8353938,574.9852484,538.6578081,13.43312188,8522.833549,1001.855575,287.3615627,973.6461124,2185.119502,2967.482361,10238.92781,9993.831227,9758.844694,10296.28836,7436.469104
227,TARA,TARA_142_MES_0.22-3,142,MES,640,0.22-3,0.22,25.6236,-88.45,634.8,9.8,108.2,1/10/12 14:49,TARA_B100002049,0.02,0.06,8.62,Coastal ,North Atlantic Ocean,Caribbean Province,1.8005,28.948,16.07775618,-0.00875,2.86,16.712,154.6328,68.3211,968.3186,461.0933,7415.9685,24795200,8481.625543,4316.316441,1640.349646,4610.822544,4144.598494,43.87033549,37.71850513,31.32744594,53.23320326,30.50177066,31.32256177,42.249582,4132.685097,1666.820174,814.3283124,2006.159953,1823.946257,2046.811789,1070.882739,1263.898429,629.3006867,6624.713071,4731.625911
228,TARA,TARA_142_SRF_0.22-3,142,SRF,5,0.22-3,0.22,25.5264,-88.394,5.4,25,194.3,1/9/12 13:41,TARA_B100002051,1.22,20.25,1.22,Coastal ,North Atlantic Ocean,Caribbean Province,0.1616,0.5886,3.642326733,0.1248125,0.723,16.712,154.6328,68.3211,968.3186,461.0933,7415.9685,20562400,14156.9609,3425.965669,5219.210598,5717.00526,6443.449211,430.3487172,525.6473273,589.8228872,607.0201896,589.1475654,533.8545531,4.646189798,8339.494396,1016.979467,318.7582609,861.6500681,1882.523086,2915.802289,10627.43712,10348.28265,10121.88234,10688.55819,8040.915224
229,TARA,TARA_145_MES_0.22-3,145,MES,590,0.22-3,0.22,39.2392,-70.0343,585.7,5.1,230.2,2/2/12 18:36,TARA_B100001146,0.35,4.38,13.73,Westerlies,North Atlantic Ocean,Gulf Stream Province,1.3663,20.1939,14.77998975,0.10418125,1.0531,48.1075,438.626,137.9287,1662.2827,557.7915,7745.5502,22724400,9046.693939,4379.151602,1771.952832,4503.705406,3880.910964,24.11553062,30.94288375,24.58134633,45.11657008,24.115232,29.88648824,106.3948291,4561.886148,1834.714403,1027.314906,924.7162102,1310.749103,1472.827835,720.9686705,945.0128153,715.2193576,7735.535715,5144.523144
230,TARA,TARA_145_SRF_0.22-3,145,SRF,5,0.22-3,0.22,39.2305,-70.0377,5.5,14.1,233.9,2/2/12 11:52,TARA_B100001142,1.47,21.5,2.77,Westerlies,North Atlantic Ocean,Gulf Stream Province,0.3367,1.788,5.31036531,0.22495,-0.8792,48.1075,438.626,137.9287,1662.2827,557.7915,7745.5502,16427000,13627.97503,3453.372757,1784.446536,2688.495929,3358.540468,84.50517518,75.081648,93.09585027,89.60450503,94.81803392,80.92737226,33.45357516,7281.688726,972.6646203,104.7857639,1488.884163,2106.015324,1454.244826,5313.601637,5278.316443,5245.930113,9012.242965,6555.055661
231,TARA,TARA_146_MES_0.22-3,146,MES,640,0.22-3,0.22,34.6663,-71.2907,633.3,11,138.1,2/16/12 12:01,TARA_B100001167,0.02,0.74,13.24,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.6878,11.9745,17.40985752,-0.06060625,3.6897,11.2906,71.5834,33.3762,368.7495,160.6435,2715.6465,26516500,7136.408078,3862.85095,1553.198225,3705.028882,3537.295018,18.94900155,16.2855699,18.11802154,28.90553883,18.5918656,18.87376428,34.06722895,3290.083267,1477.866156,599.5636282,532.7779409,1035.860584,1294.02695,786.7976785,949.1827607,764.1000277,6054.937521,4376.789395
232,TARA,TARA_146_SRF_0.22-3,146,SRF,5,0.22-3,0.22,34.6712,-71.3093,11.7,19.1,214.4,2/15/12 12:54,TARA_B100001540,1.31,20.03,0.94,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0819,0.3456,4.21978022,0.0603,1.7552,11.2906,71.5834,33.3762,368.7495,160.6435,2715.6465,19016700,15579.39795,4162.063725,2964.342267,4035.62561,5121.903961,429.543027,479.8034474,557.7159139,558.222044,534.6786599,508.2335048,16.5291733,8781.301221,1585.506255,364.5940639,828.9386726,2170.111755,2697.280648,11244.37243,11017.91992,10470.72948,11730.72268,9225.001442
233,TARA,TARA_148_SRF_0.22-3,148,SRF,5,0.22-3,0.22,31.6948,-64.2489,6.1,20.4,212.6,2/24/12 11:40,TARA_B100001741,0,0.15,0.73,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0321,0.1249,3.890965732,0.02429375,2.3313,3.2114,18.9579,10.5855,161.8748,80.5501,1548.2368,19938100,14433.74273,3429.751035,3539.647717,4269.431582,5438.33945,590.9789894,713.7590972,762.1730871,775.7856508,762.6921024,709.556326,4.046677479,8358.289292,1148.373391,433.859948,917.6707314,2458.925844,2538.00755,10589.73358,10082.97716,9953.625403,11407.90358,8526.008551
234,TARA,TARA_148b_MES_0.22-3,148b,MES,250,0.22-3,0.22,34.1504,-56.9684,246.4,18.2,191.8,2/27/12 15:28,TARA_B100001750,0.18,4.13,1.62,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.1485,3.3986,22.88619529,-0.0639125,3.7426,6.7429,58.5829,17.4833,219.9408,95.8162,1705.1503,24680700,10346.69232,4258.532935,1810.322044,3713.085211,3836.539032,32.07576355,33.7998636,33.0019637,37.08421294,32.7575589,28.987043,51.92529914,4667.93491,1348.371344,209.7095907,891.134621,1208.048199,1907.755675,4470.365669,4717.4851,4297.177805,7233.594088,4459.039108
235,TARA,TARA_149_MES_0.22-3,149,MES,740,0.22-3,0.22,34.0771,-49.8233,734.3,10.6,155.2,3/1/12 18:50,TARA_B100001765,0.06,0.68,11.38,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,1.0771,17.5589,16.30201467,-0.02033125,3.0453,7.1687,58.3081,24.8301,274.8036,126.8898,2049.6667,24583400,8954.990578,4173.411442,1781.595862,4710.858942,4355.80357,18.15661064,21.19400218,21.05781773,40.13732062,23.07218304,18.34897784,40.92409879,3897.516436,1709.470233,713.2042958,698.312369,1173.198816,1489.017386,799.6121086,979.8621268,731.7629424,7453.352001,5397.960052
236,TARA,TARA_149_SRF_0.22-3,149,SRF,5,0.22-3,0.22,34.1132,-49.9181,5.5,18.7,220.2,3/1/12 10:48,TARA_B100001758,1.36,21.11,0.8,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0407,0.3118,7.660933661,0.0212125,2.3806,7.1687,58.3081,24.8301,274.8036,126.8898,2049.6667,27559900,15076.18631,3553.244779,2589.57454,3466.535382,4213.379073,242.1155326,249.6052416,289.8980962,290.2590837,286.1562798,256.3356699,2.108470525,8187.112107,1162.734286,253.3503614,1046.006335,2378.230529,2249.06228,9571.39805,9579.01568,9390.684426,10035.68951,7815.671376
237,TARA,TARA_150_DCM_0.22-3,150,DCM,40,0.22-3,0.22,35.8427,-37.1526,39.8,17.7,230.1,3/5/12 17:34,TARA_B100001778,0.01,0.17,0.84,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0577,0.1685,2.920277296,0.04716875,1.9653,8.7206,64.8219,31.1948,425.9159,189.6408,3075.9646,28332700,21996.16093,2994.860151,3143.400526,3835.260399,4642.307128,194.8151837,235.4378076,246.6114966,252.1536637,239.7361449,221.0983897,6.248973293,6971.125073,823.7589185,239.7589487,1588.664827,2558.517814,1868.349121,10019.1878,9827.317148,9317.946873,11383.09068,6390.146427
238,TARA,TARA_150_SRF_0.22-3,150,SRF,5,0.22-3,0.22,35.9346,-37.3032,5.5,17.6,228.4,3/5/12 9:25,TARA_B100001769,0,0.17,0.84,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0502,0.1286,2.561752988,0.0421625,2.0454,8.7206,64.8219,31.1948,425.9159,189.6408,3075.9646,24516700,19823.91053,3115.77006,3657.067335,4213.573613,5100.202533,203.6139906,200.1377432,209.1560687,218.9105916,211.041437,203.6583189,1.245758702,7663.258206,1003.940391,238.7290867,1080.165708,2673.070371,1683.122197,10983.2299,10892.94281,10475.19181,12487.61707,7625.15073
239,TARA,TARA_151_DCM_0.22-3,151,DCM,80,0.22-3,0.22,36.1811,-28.9373,77.6,16.8,228.5,3/9/12 17:42,TARA_B100001559,0.01,0.02,0.63,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.1366,1.064,7.789165447,0.0701,1.5984,11.4359,74.5569,44.2853,557.2071,233.4962,3694.124,30401700,15136.93891,3755.470702,2337.914633,3257.011173,3987.38359,51.96251753,57.37151951,54.5733025,62.2167385,63.95623445,65.29243924,18.19322691,7448.234816,1222.517652,141.2987372,1118.430928,2464.633891,1425.384373,9031.294291,9425.621853,9097.768648,11450.37651,6438.677415
240,TARA,TARA_151_SRF_0.22-3,151,SRF,5,0.22-3,0.22,36.1715,-29.023,5.4,17.3,232.1,3/9/12 8:59,TARA_B100001564,0.01,0.05,0.65,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.0805,0.2696,3.349068323,0.06365,1.7016,11.5814,72.4105,44.2539,553.6221,230.7126,3670.5176,26538900,23382.00975,3575.319133,3171.258291,3833.481514,5084.861351,99.65489077,101.9042427,113.9261917,114.0325715,117.0958,107.4911926,1.099306686,8716.642762,789.2349434,183.2482047,1089.834385,2583.211856,1081.126438,11624.76212,11580.22695,11521.63872,13915.59536,6629.307161
241,TARA,TARA_152_MES_0.22-3,152,MES,800,0.22-3,0.22,43.7182,-16.8714,791.8,10.2,175.3,3/19/12 14:59,TARA_B100001179,0.16,2.16,10.38,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,1.0484,17.6036,16.7909195,-0.051825,3.5492,26.0007,328.5235,70.5241,1046.3194,262.5792,4337.6028,23820100,8934.215162,4197.085341,1725.538442,4265.760087,4119.980251,34.18553342,30.47068228,31.34237377,50.47719115,27.29368075,29.68961972,33.45655056,4192.304503,1709.463032,794.8518038,651.8808307,1298.621368,1889.447085,1052.791845,1232.093292,1004.387325,7896.295384,5250.959212
242,TARA,TARA_152_MIX_0.22-3,152,MIX,25,0.22-3,0.22,43.7056,-16.8794,23.9,14.3,239.4,3/20/12 8:48,TARA_B100001175,1.12,18.03,1.26,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.1842,1.8348,9.960912052,0.069525,1.6076,26.0007,328.5235,70.5241,1046.3194,262.5792,4337.6028,20104100,16299.01221,3213.551568,2603.722009,3424.579534,3752.19302,30.15981475,34.52542314,38.51040855,43.59874832,40.25931538,32.71446938,9.35925827,8284.35339,1263.954523,84.60534989,1508.33926,2560.467202,1065.419095,8037.951271,8524.114665,8253.755417,10734.54295,7159.441926
243,TARA,TARA_152_SRF_0.22-3,152,SRF,5,0.22-3,0.22,43.6792,-16.8344,5.4,14.3,243.1,3/19/12 8:18,TARA_B100001173,0.17,2.26,1.24,Westerlies,North Atlantic Ocean,North Atlantic Subtropical Gyral Province,0.1751,1.8027,10.29525985,0.06243125,1.7211,26.0007,328.5235,70.5241,1046.3194,262.5792,4337.6028,6222980,14654.33595,2799.942713,2503.860352,3188.593767,3406.179404,27.72334719,18.15352366,25.83735239,34.24261309,27.99568572,22.43321326,5.773143689,6939.564495,1086.174225,71.76710734,1418.503281,2363.878793,841.4723947,7239.14408,7805.369871,7335.978228,9658.09722,6503.57595
